halo_id,halo_mass,sum(stellar_mass),halo_mass+sum(stellar_mass)
277000024355,166440032272384.00,1109619507200.0,167549643784192.0
339600098338,11210330210304.00,232686665728.0,11443016564736.0
179700144373,15439305375744.00,163655680000.0,15602960826368.0
60800153373,17760503463936.00,202040967168.0,17962545184768.0
12300030475,269655109271552.00,1305667174400.0,270960779329536.0
208400109401,71310659026944.00,1363251298304.0,72673908490240.0
386100109338,16857526435840.00,216413110272.0,17073939939328.0
172400141338,31851638947840.00,331155243008.0,32182793928704.0
144800081382,10411215683584.00,143858941952.0,10555075067904.0
433000098373,20943044870144.00,233805561856.0,21176850055168.0
398000187338,16305851727872.00,279086891008.0,16584938618880.0
11200127442,32954988363776.00,457191981056.0,33412180082688.0
245900114401,22868702265344.00,320439156736.0,23189140799488.0
35500070373,70216478359552.00,578958786560.0,70795439112192.0
29400131382,12108357959680.00,220878028800.0,12329236299776.0
376000098347,13128515452928.00,160560807936.0,13289076555776.0
813700030347,28250136903680.00,605573349376.0,28855710515200.0
124200165331,12217683542016.00,191560335360.0,12409243697152.0
510100178365,165200162455552.00,2182148521984.0,167382307831808.0
755800179338,98451572391936.00,977405870080.0,99428979441664.0
425500163355,13916994273280.00,185589088256.0,14102583836672.0
502600109373,55885300760576.00,690602442752.0,56575901302784.0
640600065331,92553416278016.00,1561346703360.0,94114762719232.0
46300153421,32265394454528.00,777650831360.0,33043045679104.0
467500159338,15395067002880.00,312900419584.0,15707967324160.0
39600024347,22022975389696.00,346794229760.0,22369768833024.0
508400033355,13412159455232.00,118436659200.0,13530596114432.0
258600023355,18736343941120.00,316493561856.0,19052837732352.0
79800166338,36051657687040.00,437668741120.0,36489324920832.0
585700025355,351530054057984.00,1697866448896.0,353227908317184.0
239900025401,10260242759680.00,169405251584.0,10429647552512.0
169200126401,12516989075456.00,70030827520.0,12587020320768.0
687600054338,28476532850688.00,416540196864.0,28893073375232.0
975600083331,57120162578432.00,629948743680.0,57750109290496.0
1026000138338,22306619392000.00,400455630848.0,22707074760704.0
361200080373,45349460770816.00,857063555072.0,46206524850176.0
983800182331,210685090856960.00,2503347535872.0,213188436033536.0
5900177331,10411215683584.00,107139186688.0,10518354984960.0
86200190401,17541916262400.00,351055380480.0,17892972167168.0
93800129411,10606439563264.00,89715253248.0,10696154677248.0
437600151331,10322714820608.00,178605031424.0,10501319819264.0
417400023347,12043283333120.00,331756404736.0,12375040196608.0
381100116347,18843036549120.00,153057837056.0,18996095090688.0
457300115347,13758257692672.00,299074158592.0,14057331490816.0
164000065411,14393205063680.00,197707333632.0,14590911971328.0
287500109355,32273202151424.00,501860204544.0,32775063207936.0
368300057365,21669070503936.00,206327644160.0,21875398803456.0
324800178338,19631515369472.00,341233008640.0,19972749262848.0
74300100347,11946973724672.00,252525412352.0,12199499137024.0
441300095373,14944879771648.00,169896181760.0,15114776346624.0
902800187338,57148822257664.00,591307145216.0,57740131041280.0
167700081331,11074975825920.00,159953797120.0,11234929803264.0
564000044331,29387317575680.00,251863711744.0,29639181336576.0
7400029355,35989200306176.00,536281153536.0,36525479821312.0
423700071355,22277993267200.00,423623294976.0,22701615874048.0
607100022338,15790607695872.00,262021120000.0,16052629012480.0
92200137382,132147629260800.00,1189040226304.0,133336672501760.0
189100137365,15730756026368.00,251519991808.0,15982275854336.0
825000137355,11835045576704.00,412216852480.0,12247262822400.0
746800138338,41042753617920.00,457858908160.0,41500612231168.0
61400033365,120793950322688.00,1332542308352.0,122126489092096.0
200900154373,14898038833152.00,248858394624.0,15146897375232.0
863100127331,10080637419520.00,116005773312.0,10196643479552.0
7900055331,28726347694080.00,627494813696.0,29353842835456.0
143200151347,11769970950144.00,149087961088.0,11919058534400.0
604900095347,18184669233152.00,124540035072.0,18309208604672.0
638300030331,16261613355008.00,183572103168.0,16445185458176.0
454000034331,48893714759680.00,517421268992.0,49411136684032.0
57700068331,12446728192000.00,80332742656.0,12527060647936.0
53300138382,14177218330624.00,68561281024.0,14245779472384.0
254600078347,12025063276544.00,104326340608.0,12129389248512.0
62200032347,13737440313344.00,235968987136.0,13973409759232.0
46300123421,10268051505152.00,42076254208.0,10310127714304.0
417100164401,13740041830400.00,118678126592.0,13858719662080.0
215300176365,13040039755776.00,67373629440.0,13107413909504.0
228600095392,13107698073600.00,232128020480.0,13339826585600.0
692700079331,13870154383360.00,61611171840.0,13931765563392.0
1025400029338,26353103536128.00,168216461312.0,26521320292352.0
26700064373,13198776336384.00,310211477504.0,13508988108800.0
92900030392,19683560390656.00,219205173248.0,19902765203456.0
663900035347,50237242605568.00,475061846016.0,50712306253824.0
130200151411,263934078615552.00,3315346178048.0,267249424269312.0
270400164373,14671643934720.00,204647120896.0,14876291366912.0
490200125338,11283213582336.00,201880256512.0,11485093822464.0
374600041382,33066886103040.00,433971789824.0,33500858155008.0
1030500098338,19891738378240.00,215897833472.0,20107635982336.0
347200020347,17021468147712.00,262238502912.0,17283706519552.0
111800051347,10283670044672.00,227526639616.0,10511196356608.0
238800047338,14778336542720.00,78818222080.0,14857154854912.0
110700142382,11798603366400.00,482580037632.0,12281183207424.0
10700094347,10244625268736.00,114351276032.0,10358976675840.0
426600083373,19985420255232.00,311678369792.0,20297098985472.0
532300072338,17237453832192.00,283852963840.0,17521306501120.0
20500112382,11314449612800.00,154317406208.0,11468767494144.0
124200143401,11280611016704.00,143699951616.0,11424311017472.0
650000082347,21663865372672.00,206226227200.0,21870090911744.0
458600129355,10541364936704.00,67761569792.0,10609126014976.0
422300025347,11322258358272.00,92550815744.0,11414808821760.0
270500047347,10684529115136.00,139486003200.0,10824014888960.0
273100107347,10088446164992.00,238449606656.0,10326895493120.0
30200092421,12483159916544.00,196454973440.0,12679614824448.0
223800065401,10031181332480.00,57420800000.0,10088602402816.0
359200046382,13305467895808.00,92020408320.0,13397487779840.0
374700048347,20237837664256.00,110703968256.0,20348542124032.0
145100159365,11671057727488.00,109323968512.0,11780381212672.0
117700067347,20664603901952.00,237003325440.0,20901607243776.0
292300046382,28216309841920.00,147933396992.0,28364242944000.0
614000082355,31021523271680.00,230939475968.0,31252463747072.0
19900036432,13448591179776.00,151119560704.0,13599710904320.0
51600059365,31125613314048.00,198820495360.0,31324433809408.0
267900064331,12170830020608.00,145789632512.0,12316619833344.0
153200026347,14156400951296.00,273988419584.0,14430389665792.0
325700155331,12798031560704.00,122086457344.0,12920118312960.0
892800060338,24419638444032.00,385533116416.0,24805172576256.0
518700167347,36923406024704.00,521447276544.0,37444854480896.0
272100165392,12615873986560.00,51768709120.0,12667642183680.0
81100027365,73647515500544.00,763326955520.0,74410845274112.0
13400191442,41185875853312.00,653511688192.0,41839386165248.0
442200086365,25718157213696.00,356415635456.0,26074572390400.0
252500145355,10041592643584.00,139703336960.0,10181295472640.0
376900116365,15676109488128.00,203346345984.0,15879455637504.0
22700040453,45427529351168.00,655650652160.0,46083178758144.0
342700026373,81741859520512.00,1107241730048.0,82849097056256.0
363900081331,10609042128896.00,200364998656.0,10809407176704.0
99500131392,18208090226688.00,538654343168.0,18746743717888.0
828500181331,281484472614912.00,2936389763072.0,284420854513664.0
71000026432,17752697864192.00,271800467456.0,18024499249152.0
111100142355,73712644653056.00,823191011328.0,74535835533312.0
292300035373,11465422536704.00,341963440128.0,11807386238976.0
1300154331,11944370110464.00,79508332544.0,12023878385664.0
375600159392,11907928948736.00,230767771648.0,12138696409088.0
377200144347,11933958799360.00,183943249920.0,12117902098432.0
245800021392,10140505866240.00,168994963456.0,10309500665856.0
85000137338,12743383973888.00,304278405120.0,13047661854720.0
287900172373,26618533773312.00,143513321472.0,26762046078976.0
425800083331,14257888428032.00,37224120320.0,14295112876032.0
321900056365,17786527023104.00,276422098944.0,18062948433920.0
357000093373,15225921208320.00,136385421312.0,15362306342912.0
309800142382,14002868453376.00,172667682816.0,14175536414720.0
305100067331,11551320834048.00,167775977472.0,11719097188352.0
6900082432,14177218330624.00,150562668544.0,14327781261312.0
555800070338,10884958126080.00,166927024128.0,11051885133824.0
598900115382,10749602693120.00,177110482944.0,10926713470976.0
714900151331,20573526687744.00,169451945984.0,20742978666496.0
83500037401,11811618291712.00,142708916224.0,11954327388160.0
777000028338,14609190748160.00,134761283584.0,14743951638528.0
142000183401,13240412143616.00,117690925056.0,13358103265280.0
655000080331,15199899746304.00,180618199040.0,15380518010880.0
143700080338,12118770319360.00,172088786944.0,12290859466752.0
186400183365,53256659140608.00,669177020416.0,53925835177984.0
75800168373,9716220559360.00,328940290048.0,10045160947712.0
30300070401,11897516589056.00,83739189248.0,11981255868416.0
347100070347,17417008840704.00,199462076416.0,17616471064576.0
45300129442,11288419762176.00,187166572544.0,11475586383872.0
886400078331,10091049779200.00,114794053632.0,10205843685376.0
10200056411,13792086851584.00,50458099712.0,13842545377280.0
511200142365,20250848395264.00,465146216448.0,20715994611712.0
440900085365,13779076120576.00,202569400320.0,13981645275136.0
900400066347,20578731819008.00,410061045760.0,20988792143872.0
456200037373,12105755394048.00,137541484544.0,12243297107968.0
182800027382,12514386509824.00,134701137920.0,12649087631360.0
122800077331,11155667943424.00,114019909632.0,11269688000512.0
353700048331,28062777344000.00,271359639552.0,28334136229888.0
531500145355,11595571789824.00,295053197312.0,11890625347584.0
170500109392,52050457001984.00,834076213248.0,52884532101120.0
47200069331,16724812365824.00,19819190272.0,16744631500800.0
407100023347,110092678594560.00,1709809074176.0,111802486620160.0
404600146347,97612703203328.00,1118937022464.0,98731642847232.0
387000098355,13589111898112.00,127566413824.0,13716678508544.0
53700155347,41979559804928.00,185838469120.0,42165396832256.0
131000110365,10892766871552.00,140272205824.0,11033039077376.0
446300111365,12454534840320.00,228086644736.0,12682621091840.0
495700094373,11371715493888.00,131204317184.0,11502919614464.0
316700054338,329381545246720.00,2495158681600.0,331876719919104.0
262500125373,9888017154048.00,239944548352.0,10127961751552.0
957000187347,56075483086848.00,738031828992.0,56813517012992.0
495400114382,52714780229632.00,365848035328.0,53080628396032.0
206800130373,242947442343936.00,2021821251584.0,244969264644096.0
367700057382,38950550896640.00,645481758720.0,39596033310720.0
245700057365,32869114183680.00,327912652800.0,33197026967552.0
55900099355,22374277709824.00,311367499776.0,22685646061568.0
258800078373,11811618291712.00,110382784512.0,11922000838656.0
461700183331,45856900251648.00,324739432448.0,46181640044544.0
596800081338,12233301032960.00,154399080448.0,12387699654656.0
31900140331,61371840462848.00,485878956032.0,61857721221120.0
842300030331,84664886755328.00,545060290560.0,85209944948736.0
146200093411,71235111223296.00,902384320512.0,72137498951680.0
9700045365,24620010831872.00,288027574272.0,24908037881856.0
356400056338,17281692205056.00,160764887040.0,17442456731648.0
737200056338,23912201060352.00,461247447040.0,24373448671232.0
691100093347,526911755255808.00,7786657742848.0,534698396745728.0
267900156355,13326286323712.00,201546235904.0,13527832068096.0
620000189347,16922582188032.00,204404031488.0,17126986350592.0
281300109382,9914047004672.00,167477706752.0,10081524514816.0
902900097338,119203185033216.00,696783273984.0,119899967979520.0
1038200031338,23761271128064.00,322563768320.0,24083834077184.0
118500024373,15611053735936.00,132230782976.0,15743284412416.0
79900165411,13435580448768.00,143045197824.0,13578626138112.0
182300129373,10856325709824.00,78695047168.0,10935020290048.0
98400128392,31599221538816.00,539423768576.0,32138644684800.0
521900099382,94064431071232.00,1329039409152.0,95393471791104.0
53900066421,16730016448512.00,238328791040.0,16968345190400.0
579700100331,10033783898112.00,137138462720.0,10170921910272.0
846300183338,69460970962944.00,741433344000.0,70202402275328.0
438900077338,121160448606208.00,1450969923584.0,122611417743360.0
363000092331,13815506796544.00,207426813952.0,14022934003712.0
210100081373,10148314611712.00,302886158336.0,10451201032192.0
295400183347,17109943844864.00,346796621824.0,17456740433920.0
25000126355,28424487829504.00,594964709376.0,29019451949056.0
978000191323,54142429036544.00,580472012800.0,54722899738624.0
187300167411,40165800148992.00,500273414144.0,40666071564288.0
289400151401,31229703356416.00,446303698944.0,31676006662144.0
43800164401,51823805202432.00,661783576576.0,52485590876160.0
434400115355,17640800124928.00,378231062528.0,18019031973888.0
610100125355,85652251082752.00,878537605120.0,86530789998592.0
252500111365,13344501137408.00,179537330176.0,13524038320128.0
251900083355,19228168028160.00,458348625920.0,19686517374976.0
511500068373,18980955750400.00,447663308800.0,19428620107776.0
273800057365,15691722784768.00,281346572288.0,15973069357056.0
96700093442,102097278205952.00,1974642409472.0,104071922974720.0
333000031365,17567938772992.00,556508512256.0,18124447416320.0
209700020401,44998158450688.00,619570462720.0,45617728454656.0
179900145401,13659372781568.00,145141334016.0,13804514574336.0
787300188355,52324001120256.00,531845742592.0,52855847256064.0
333100077382,23220004585472.00,308007796736.0,23528013299712.0
288700051355,22910339121152.00,489884975104.0,23400223342592.0
53300180382,58112744620032.00,552323317760.0,58665067347968.0
277900041392,37873222942720.00,478974410752.0,38352195682304.0
28300034338,11145255583744.00,19283054592.0,11164538896384.0
397900092365,115564181716992.00,1114976419840.0,116679161937920.0
565800092355,30537506881536.00,587603509248.0,31125109997568.0
87300066411,547469515554816.00,5435309424640.0,552904830222336.0
823000138355,154657460584448.00,1516849725440.0,156174305460224.0
396400139365,13432977883136.00,172911083520.0,13605889114112.0
976200045338,14879824019456.00,125931667456.0,15005755899904.0
69000056392,112478826528768.00,974810644480.0,113453633110016.0
256300124411,61905905385472.00,679231750144.0,62585135169536.0
110100107421,30857582608384.00,360782004224.0,31218364055552.0
43700032411,17997307576320.00,183689740288.0,18180997120000.0
220600085347,10580409712640.00,210663669760.0,10791073873920.0
20400175432,12183844945920.00,130814525440.0,12314658996224.0
240800055355,34529345536000.00,475794833408.0,35005141090304.0
31000064401,17510688620544.00,178328829952.0,17689017843712.0
650400066347,10486702669824.00,196770955264.0,10683473199104.0
80400177382,14775733977088.00,320429031424.0,15096163074048.0
342500125338,25244548988928.00,315805204480.0,25560354914304.0
280700041355,19009579778048.00,121862389760.0,19131443183616.0
273500052365,36975453143040.00,460547194880.0,37436000305152.0
154900175331,20612560977920.00,174038614016.0,20786599428096.0
68600130373,42026401792000.00,449675100160.0,42476077318144.0
159500186355,12308788019200.00,238446510080.0,12547234201600.0
500900110373,12444126674944.00,175690694656.0,12619817680896.0
424500072338,18304372572160.00,381218979840.0,18685590765568.0
455200141331,33777296343040.00,228321771520.0,34005617475584.0
144200060338,14825176432640.00,151772954624.0,14976949420032.0
132200029347,36637161553920.00,445058023424.0,37082219151360.0
165700048401,143366159335424.00,1627753545728.0,144993918386176.0
510900140331,22423720165376.00,243849019392.0,22667568611328.0
644100021347,10130094555136.00,246376235008.0,10376471117824.0
155100048338,15647484411904.00,237569802240.0,15885053984768.0
63800172392,11598174355456.00,249707544576.0,11847882244096.0
515000146355,22967587176448.00,805240832000.0,23772828532736.0
668300193338,13209185550336.00,229970690048.0,13439156092928.0
342300081347,125558436397056.00,960445939712.0,126518881681408.0
791700124338,71771780808704.00,617969156096.0,72389752782848.0
207200056401,10262846373888.00,149630320640.0,10412477120512.0
454200176347,11160874123264.00,69510864896.0,11230385274880.0
231500186382,22030780989440.00,383661277184.0,22414442364928.0
534300060365,40238659403776.00,441361694720.0,40680021819392.0
847200060338,15069787193344.00,199413628928.0,15269201182720.0
92300035347,43827150716928.00,247034150912.0,44074186833920.0
167300129355,195695000682496.00,3726428864512.0,199421421682688.0
47400044442,17042285527040.00,182297034752.0,17224582561792.0
597700115331,36033441824768.00,156541665280.0,36189981638656.0
129100146338,28185081151488.00,390489145344.0,28575570853888.0
942800037338,35294405459968.00,358618234880.0,35653022646272.0
388900027338,38237535993856.00,250951073792.0,38488485396480.0
386300123338,39366911066112.00,401427660800.0,39768339513344.0
627400141323,11043739795456.00,132570431488.0,11176310210560.0
87700048392,82247264763904.00,1000150073344.0,83247413329920.0
2800025365,10382583267328.00,138660872192.0,10521243811840.0
246700192331,22923349852160.00,380925509632.0,23304274444288.0
1027400037331,52566285090816.00,845912539136.0,53412196515840.0
452400182382,15309193871360.00,216717246464.0,15525911461888.0
189100086347,10944826572800.00,71152951296.0,11015979794432.0
223300077373,12282758168576.00,45993304064.0,12328751857664.0
500200130331,21604012654592.00,516746575872.0,22120759296000.0
109900182411,13594317029376.00,254764433408.0,13849081151488.0
113600024355,10705352785920.00,75137654784.0,10780490596352.0
965900187347,18075376156672.00,105195454464.0,18180571398144.0
174800068347,21440071991296.00,258558541824.0,21698629861376.0
43400179442,13578703732736.00,109247496192.0,13687951720448.0
739200100338,33735661584384.00,266185129984.0,34001846796288.0
359800045392,12217683542016.00,477023928320.0,12694706978816.0
141500168355,21101780402176.00,206197194752.0,21307976581120.0
26200154347,27282104123392.00,239286140928.0,27521391263744.0
235600145373,28762779418624.00,383616614400.0,29146396753920.0
437900158355,11410760269824.00,166011551744.0,11576771870720.0
123300155382,15538190286848.00,154212319232.0,15692402262016.0
99000170401,16053434318848.00,325861015552.0,16379295039488.0
730200154331,20544902660096.00,220355035136.0,20765256712192.0
290800139382,15577224577024.00,159122210816.0,15736347033600.0
59400193401,10512732520448.00,172854509568.0,10685587128320.0
496000168338,16748232310784.00,213905342464.0,16962137620480.0
166700036392,24180231766016.00,424409497600.0,24604640804864.0
132900115338,20365346603008.00,326897958912.0,20692244365312.0
103100143338,16474997522432.00,242636816384.0,16717633814528.0
303000158382,22707364167680.00,297066233856.0,23004429942784.0
140100158347,25934142898176.00,396603097088.0,26330745798656.0
339800143365,14494691491840.00,268977569792.0,14763669061632.0
335800093382,19004374646784.00,321600684032.0,19325975003136.0
97400127421,13643759484928.00,215327571968.0,13859086663680.0
198800072338,15020344737792.00,59304050688.0,15079649050624.0
231900126355,10325317386240.00,136401723392.0,10461719298048.0
595000059365,42598894927872.00,382400724992.0,42981293817856.0
630200071355,10627263234048.00,148215922688.0,10775479451648.0
120400048365,22327435722752.00,335309373440.0,22662745161728.0
4500156365,13352308834304.00,121960751104.0,13474269757440.0
1101000059338,10215992852480.00,116420608000.0,10332413100032.0
117100112401,14827778998272.00,260804886528.0,15088583966720.0
243600144392,27258685227008.00,525321699328.0,27784007122944.0
1252200069338,22569444966400.00,509283860480.0,23078727843840.0
190300056411,10340935925760.00,40021499904.0,10380956925952.0
146600100323,34006294855680.00,412483968.0,34006707994624.0
77100145421,25119642615808.00,498567020544.0,25618209046528.0
435900027373,10364362162176.00,106530816000.0,10470893289472.0
157200047338,15897299255296.00,304239345664.0,16201538338816.0
70700130401,14630008127488.00,306691014656.0,14936698781696.0
25200171411,11751749844992.00,47405408256.0,11799154917376.0
171300042323,47392221036544.00,726330048.0,47392946651136.0
323800023338,36111506210816.00,720341303296.0,36831848562688.0
69300146331,10960444063744.00,93097181184.0,11053540835328.0
291300181382,25496966397952.00,193502085120.0,25690468515840.0
1700144411,16854923870208.00,295842086912.0,17150765957120.0
1180100142331,41706326065152.00,235881676800.0,41942209527808.0
63900190338,12449330757632.00,259052879872.0,12708383555584.0
130400079365,16389123342336.00,384643104768.0,16773766184960.0
245000024392,11278007402496.00,366674477056.0,11644681846784.0
484200098331,95156007075840.00,614448955392.0,95770455834624.0
565500114365,25020757704704.00,351775784960.0,25372533981184.0
37100114421,13828518576128.00,229386928128.0,14057905061888.0
514100071365,21211075575808.00,346051805184.0,21557126627328.0
278800115382,359998521606144.00,2489830080512.0,362488361123840.0
176000081373,25239345954816.00,375436541952.0,25614782300160.0
43300127355,60254213636096.00,490502914048.0,60744716517376.0
143800056347,16165331009536.00,208526852096.0,16373858172928.0
192800172373,14757518114816.00,161175404544.0,14918693683200.0
24400068442,31547176517632.00,258105606144.0,31805281402880.0
920000042331,18918500466688.00,241779867648.0,19160281120768.0
397100108355,30251260313600.00,391373029376.0,30642632916992.0
892600078347,33537891762176.00,259018162176.0,33796908908544.0
461400165347,37727500238848.00,723136675840.0,38450635997184.0
389000056338,29173932359680.00,418896216064.0,29592827985920.0
627800140355,49190369492992.00,919768203264.0,50110138417152.0
375400178347,19634117935104.00,327158857728.0,19961275744256.0
271600178355,100251784445952.00,1019815329792.0,101271595909120.0
1017300181331,26876154216448.00,293076631552.0,27169231208448.0
273400145382,158990461829120.00,1294509277184.0,160284975038464.0
753800093347,30943456788480.00,537181061120.0,31480638078976.0
193800127392,100371347275776.00,1083669217280.0,101455012823040.0
19300033453,40634203242496.00,496602480640.0,41130804641792.0
194100051411,38039766171648.00,188427386880.0,38228195278848.0
107700125382,16035218456576.00,326245810176.0,16361464004608.0
235300165392,24953099386880.00,478815944704.0,25431914840064.0
184000141347,22108847472640.00,411075084288.0,22519922819072.0
1400098421,19131885682688.00,254842290176.0,19386727399424.0
823300166338,17614778662912.00,210876612608.0,17825655685120.0
343200081331,12566431531008.00,206452719616.0,12772884611072.0
182300052382,83120007151616.00,1592287952896.0,84712299167744.0
163100034331,12597658124288.00,86019424256.0,12683678056448.0
525300064331,11124431912960.00,167130234880.0,11291562344448.0
975300092331,47675865038848.00,779903631360.0,48455770701824.0
268800056355,12717361463296.00,99145662464.0,12816507469824.0
123500056331,41688110202880.00,382822088704.0,42070932717568.0
326600084355,35375074508800.00,252337946624.0,35627412226048.0
837500140355,23995472674816.00,491704778752.0,24487177224192.0
130700180401,15860868579328.00,505679446016.0,16366547501056.0
31100130421,27341956841472.00,430181711872.0,27772139339776.0
559600151373,15054173896704.00,231046496256.0,15285220278272.0
897500131338,12647100579840.00,76472852480.0,12723573227520.0
27200023347,32254986289152.00,547158917120.0,32802145828864.0
149400163382,24450865037312.00,439769923584.0,24890635714560.0
90100022365,11259787345920.00,94118109184.0,11353905430528.0
96700098382,27081731735552.00,307340804096.0,27389073555456.0
28900058392,15912913600512.00,225086373888.0,16137999876096.0
729700175331,34050532179968.00,208615702528.0,34259148472320.0
7200044365,15493952962560.00,163487793152.0,15657440641024.0
243700083365,11517482237952.00,343646928896.0,11861128904704.0
249600110355,11546114654208.00,104241995776.0,11650356740096.0
36900041411,11546114654208.00,250006224896.0,11796121387008.0
412700137347,11140050452480.00,236075450368.0,11376125804544.0
196200139365,13172753825792.00,194798239744.0,13367551983616.0
520100029347,75640489377792.00,664035590144.0,76304523198464.0
25000065355,25923734732800.00,301172097024.0,26224906731520.0
636100057347,10830295859200.00,122355466240.0,10952651046912.0
429600137355,20079100035072.00,182563799040.0,20261663408128.0
144200021373,12735577325568.00,289656930304.0,13025233862656.0
286400025355,50036641628160.00,307870040064.0,50344511930368.0
658100177338,11114020601856.00,114497052672.0,11228517761024.0
135900138421,36418571206656.00,231249166336.0,36649819963392.0
13600152355,10437245534208.00,216594513920.0,10653840441344.0
170200080392,10905781796864.00,33397045248.0,10939178942464.0
258600185392,10460672819200.00,143322021888.0,10603995332608.0
368500138373,12251522138112.00,97696579584.0,12349219012608.0
336100023373,20016646848512.00,255065423872.0,20271712960512.0
36400187331,20906613145600.00,187028045824.0,21093641355264.0
341500097338,14244876648448.00,251427389440.0,14496304201728.0
1073400052338,11124431912960.00,381154918400.0,11505587191808.0
182000067421,10213389238272.00,54010716160.0,10267400339456.0
417000068331,10835500990464.00,86444974080.0,10921945595904.0
438700077338,23233015316480.00,166835519488.0,23399850049536.0
631000079331,88054245097472.00,886065397760.0,88940308594688.0
672100110355,14786143191040.00,347410497536.0,15133553197056.0
727800057347,10523143831552.00,139726618624.0,10662870777856.0
603900056338,43978082746368.00,273271947264.0,44251354234880.0
903600094331,15410680299520.00,225588854784.0,15636268843008.0
95300189355,93165633667072.00,1361527046144.0,94527163465728.0
121600052382,9942679420928.00,140334055424.0,10083013492736.0
217300078365,22543423504384.00,378733494272.0,22922156572672.0
93500051382,23378742214656.00,194637594624.0,23573378891776.0
72500164331,42140897902592.00,337208410112.0,42478107361280.0
331700071331,41089595604992.00,261515460608.0,41351110459392.0
430600163373,14507703271424.00,271797665792.0,14779500462080.0
785400031347,11671057727488.00,175511879680.0,11846569426944.0
45400164401,20347130740736.00,262259130368.0,20609390084096.0
27500035421,19178725572608.00,263351533568.0,19442077532160.0
465800177382,181170193039360.00,1184538689536.0,182354731597824.0
62500176373,13651566133248.00,88616443904.0,13740182339584.0
26800126338,14330750828544.00,462687567872.0,14793438134272.0
109900036331,21692489400320.00,587943104.0,21693076602880.0
781100024338,10929209081856.00,42837970944.0,10972046557184.0
149100027392,26202173603840.00,335268904960.0,26537443196928.0
728400053355,17828161781760.00,234269376512.0,18062430437376.0
733800031347,9947885600768.00,249637601280.0,10197523234816.0
309300026382,161979641626624.00,1651965034496.0,163631610200064.0
596400081338,18809207390208.00,175751692288.0,18984959213568.0
211300112401,31312974970880.00,229313970176.0,31542288056320.0
834900026338,25403286618112.00,551266418688.0,25954552381440.0
350400035338,19579470348288.00,397615497216.0,19977086173184.0
613300060338,11184300359680.00,157898817536.0,11342199128064.0
12800124421,34927487746048.00,399885369344.0,35327372689408.0
9100092392,11811618291712.00,55424491520.0,11867042873344.0
132500113355,19769434570752.00,158810259456.0,19928245600256.0
294900069373,38029360103424.00,391392526336.0,38420751581184.0
239700047365,10650689470464.00,92333793280.0,10743022878720.0
804200037338,20974271463424.00,212533985280.0,21186805235712.0
274700048401,10491907801088.00,137258442752.0,10629166399488.0
610800043338,11207727644672.00,263009779712.0,11470737768448.0
445200107382,14216252620800.00,170182836224.0,14386435457024.0
96500036421,18598424739840.00,345268092928.0,18943693553664.0
243100116365,28156457123840.00,141524090880.0,28297981329408.0
663600025355,11645027876864.00,174525857792.0,11819553914880.0
444500096347,12389479088128.00,164692983808.0,12554171580416.0
111100140338,54572282281984.00,743103070208.0,55315387121664.0
266900158365,20531889831936.00,129981562880.0,20661871312896.0
608700178355,16402134073344.00,277639692288.0,16679773929472.0
54500165442,9778691571712.00,324586438656.0,10103278272512.0
448400078365,14796552404992.00,301059637248.0,15097612206080.0
262500130373,25697338785792.00,383452938240.0,26080792543232.0
172200144401,29108876607488.00,516241784832.0,29625117835264.0
193300180401,16862731567104.00,293381832704.0,17156113694720.0
529900152331,41651678478336.00,326861979648.0,41978540589056.0
176500051401,11704896323584.00,78671757312.0,11783567835136.0
905700167331,21112190664704.00,259793289216.0,21371983757312.0
766500037331,32634912636928.00,544983416832.0,33179895332864.0
199100182331,35281390534656.00,395989680128.0,35677378969600.0
19800028392,26425966985216.00,313603227648.0,26739570900992.0
433400168331,23966848647168.00,228150378496.0,24194999910400.0
82700020392,10059813748736.00,29980256256.0,10089793585152.0
424800155347,20250848395264.00,188900999168.0,20439749361664.0
161200169392,33626366410752.00,680850227200.0,34307217293312.0
60500077401,17211431321600.00,277195882496.0,17488627630080.0
79300100411,29215569215488.00,343600332800.0,29559168696320.0
577500180347,11468025102336.00,141086474240.0,11609112051712.0
172100060347,15426294644736.00,157495623680.0,15583790759936.0
310900181331,17273885556736.00,514511699968.0,17788397682688.0
80000146347,23677999513600.00,278883074048.0,23956882980864.0
420200178355,19319247339520.00,337925177344.0,19657171927040.0
592800168347,11723117428736.00,249598410752.0,11972716265472.0
168700159373,13898778411008.00,91741618176.0,13990520422400.0
129300031401,17648607821824.00,138724507648.0,17787332329472.0
597900192347,27737496485888.00,408580063232.0,28146076221440.0
729500112338,10163933151232.00,123938398208.0,10287871688704.0
565300097331,15772391833600.00,106501267456.0,15878893600768.0
428100167347,12873496526848.00,288680411136.0,13162176839680.0
188100081347,13838927790080.00,255646859264.0,14094574813184.0
173400171401,13386136944640.00,314313572352.0,13700450746368.0
674000171347,27125969059840.00,334914125824.0,27460884234240.0
189700097382,17370167902208.00,219180761088.0,17589348597760.0
244100155355,10307096281088.00,60615294976.0,10367711313920.0
729100177347,10322714820608.00,79213486080.0,10401928445952.0
812100140355,10564791173120.00,158950998016.0,10723741663232.0
202400156382,14656030638080.00,150694625280.0,14806725689344.0
103100082355,32481382236160.00,326523027456.0,32807904608256.0
662000077331,11291022327808.00,119136477184.0,11410158387200.0
377500130373,17424815489024.00,494624538624.0,17919440322560.0
250000020392,10049401389056.00,137375211520.0,10186776379392.0
